"";"we12";"Indice.des.prix.à.la.conso.growth_pastmonth";"Indice.des.prix.à.la.conso.growth_pastyear";"Indice.des.prix.à.la.conso";"Production.industrielle";"Indice.des.prix.à.la.production";"Incertitude.Europe";"Incertitude.Italie";"Rendement.des.obligations.d.états.sur.10ans";"Taux.de.change";"Taux.de.change.reel.Italie";"Taux.interbancaire";"Taux.de.chomage";"Taux.d.emprunt.état";"BCI";"CLI";"CCI";"we12_N_1";"we12_N_12";"Rendement_obligations_N_1";"Rendement_obligations_N_2";"date_M";"date_T";"date_T1";"date_T2";"date_T3";"date_T4";"d.Ind_px_conso";"d.prod_indus";"d.Ind_px_prod";"d.Incertitude_EU";"d.BCI";"d.CLI";"d.CCI"
"39";0,0461668919097968;-0,0806712974054806;1,61443494776829;99,4145270996447;98,7917673527206;102,8;235,990224779446;241,0182;4,64436663741027;0,772048661818098;98,6059450539553;0,205540852344011;11,9315198119661;4,63630440344986;98,68427;97,70415;96,26022;0,0445338418536611;0,0445422199165047;5,90402103367046;4,8754;"3";"1";"2";"1";"1";"1";-0,0341496083376995;-0,499958336805307;-0,299999999999997;25,45500965404;0,00624999999999432;0,157920000000004;0,256219999999999
"40";0,0461215932914046;-0,0191085321875449;1,13421550094517;99,4865354568133;97,9918340138322;102,3;221,444803662857;199,69656;4,28077664618719;0,767773457212062;98,5698714863377;0,208508596640808;12,2947189112296;4,2774130824149;98,67374;97,88929;96,70383;0,0461668919097968;0,0404734425263365;5,87640606696978;4,841;"4";"2";"1";"2";"2";"1";0,072008357168599;-0,799933338888394;-0,5;-14,545421116589;-0,0105300000000028;0,185140000000004;0,443609999999993
"41";0,0475632515428499;0,0808524188344816;1,13421550094517;99,4704785583872;99,7916840263312;102,2;138,563404433731;130,0248;3,96594365233103;0,770714796671821;98,801775230592;0,200926017648565;12,39453543621;3,95818915769043;98,77497;98,11303;97,07954;0,0461215932914046;0,0421891010251511;5,92372424687885;4,756;"5";"2";"1";"2";"2";"1";-0,0160568984261005;1,79985001249899;-0,0999999999999943;-82,881399229126;0,101230000000001;0,223739999999992;0,375709999999998
"42";0,0481134919837294;0,218361789785389;1,22641509433961;99,6841569475331;99,6916923589701;102,2;173,353731333307;134,50195;4,38026055663172;0,758586357670274;99,6205750822029;0,210108212353996;12,2422567932034;4,3787324103833;99,02038;98,36547;97,41035;0,0475632515428499;0,0426115200095354;6,00199697281519;4,8156;"6";"2";"1";"2";"2";"1";0,213678389145898;-0,0999916673610954;0;34,790326899576;0,245410000000007;0,252440000000007;0,33081
"43";0,0490154696832197;0,110279132418613;1,22525918944393;99,818402592467;99,491709024248;102,4;178,499784335368;172,21579;4,41925238964221;0,764642424282235;99,8579501476953;0,221265748647797;12,2155430872847;4,41911268726831;99,32167;98,62602;97,51121;0,0481134919837294;0,0447039850438874;6,06480788097064;4,95742336675752;"7";"3";"1";"1";"1";"1";0,134245644933898;-0,199983334722106;0,200000000000003;5,146053002061;0,301289999999995;0,260549999999995;0,100860000000011
"44";0,0496796222915437;0,180276655740021;1,22065727699532;99,9596980473027;97,8918423464712;102,6;167,081774660201;126,31226;4,41976667274955;0,751065629803889;100,267435273476;0,225806024053458;12,8337791608016;4,41937888108782;99,62317;98,88821;97,51627;0,0490154696832197;0,0451987265071377;5,87016551667945;5,2705;"8";"3";"1";"1";"1";"1";0,141295454835699;-1,5998666777768;0,199999999999989;-11,418009675167;0,301500000000004;0,262190000000004;0,00506000000000029
"45";0,0502263317548412;0,0405121131417988;0,938967136150232;100,014776190011;99,6916923589701;102,7;164,516109461426;170,23087;4,54156667092468;0,749116313157094;100,106901176666;0,223134216837421;12,6124207402456;4,53956521676147;99,917258071501;99,14947;97,52895;0,0496796222915437;0,0449640748308726;5,28771586167561;5,746;"9";"3";"1";"1";"1";"1";0,0550781427083109;1,79985001249891;0,100000000000009;-2,56566519877501;0,294088071501008;0,261259999999993;0,0126799999999889
"46";0,0508644787245056;-0,138733186081594;0,75117370892019;99,8375106226002;100,091659028414;102,3;209,998498644705;153,34209;4,24792666964728;0,733005738050546;100,190113011068;0,225753951786194;12,539555367587;4,24969565173303;100,1997;99,38264;97,36767;0,0502263317548412;0,0454769256018628;4,97650110317293;5,9719;"10";"4";"1";"1";"1";"2";-0,177265567410799;0,399966669443899;-0,400000000000006;45,482389183279;0,282441928498997;0,233170000000001;-0,161279999999991
"47";0,0518200644981815;-0,0077856507401719;0,658513640639704;99,8177870100945;99,6916923589701;102,1;149,607883135078;187,17674;4,09532866875309;0,741359583923167;100,046840669619;0,223367766250336;12,5294352299358;4,09978695621312;100,4388;99,59711;97,32828;0,0508644787245056;0,0463890839565532;4,86792077222105;6,03523719039894;"11";"4";"1";"1";"1";"2";-0,0197236125057003;-0,399966669443899;-0,200000000000003;-60,390615509627;0,239099999999993;0,214470000000006;-0,0393899999999974
"48";0,052771256507094;0,0816299838735589;0,65727699530518;99,8909181684051;98,6917756853596;102,3;151,038383795709;94,33846;4,11416006812717;0,729712314806823;100,812155511998;0,273477436375235;12,2855541303644;4,10985086934919;100,5662;99,78546;97,37654;0,0518200644981815;0,0468130151487123;4,55316454055473;6,09669603327926;"12";"4";"1";"1";"1";"2";0,0731311583105878;-0,9999166736105;0,200000000000003;1,430500660631;0,127399999999994;0,18835;0,0482599999999991
"49";0,0528755693884654;0,106120208995316;0,656044985941898;100,007793586802;100,291642363136;102,1;145,921198217929;116,01048;3,86611204768902;0,734083507716555;100,721204812848;0,291984205462665;13,337306090473;3,86989560854443;100,6103;99,96343;97,5473;0,052771256507094;0,0479352142653204;4,21579517838831;6,03588722329548;"1";"1";"2";"1";"1";"1";0,116875418396901;1,5998666777764;-0,200000000000003;-5,11718557777999;0,0441000000000003;0,177970000000002;0,170760000000001
"50";0,0521496676541612;-0,0965254896013898;0,468164794007478;99,9598305764764;99,491709024248;101,9;154,957590328529;136,19008;3,65127843338231;0,73174602061898;100,825071180329;0,288088943823865;13,0678432893752;3,6499269259811;100,6658;100,1287;97,92397;0,0528755693884654;0,0445338418536611;4,49856662487182;5,95540013667303;"2";"1";"2";"1";"1";"1";-0,0479630103255886;-0,79993333888801;-0,199999999999989;9,03639211059999;0,0555000000000092;0,165269999999992;0,37666999999999
"51";0,0527094370779559;0,0252116288154544;0,373831775700936;99,9766015089772;98,4917923506374;101,8;148,450592181564;128,5175;3,39945490336762;0,723164776338048;101,475087412271;0,305292260676706;12,4300354263021;3,39994884818677;100,7269;100,2765;98,57845;0,0521496676541612;0,0461668919097968;4,64436663741027;5,90402103367046;"3";"1";"2";"1";"1";"1";0,0167709325007905;-0,999916673610599;-0,100000000000009;-6,506998146965;0,0610999999999962;0,147800000000004;0,654480000000007
"52";0,0503638910718557;0,0133949717866493;0,560747663551409;99,9707219066281;99,491709024248;102;123,660261526882;102,56396;3,22803843235733;0,724089101012391;101,207287824363;0,329694582473694;12,6583459871237;3,22996419373074;100,7552;100,3715;99,30519;0,0527094370779559;0,0461215932914046;4,28077664618719;5,87640606696978;"4";"2";"1";"2";"2";"1";-0,00587960234909701;0,999916673610599;0,200000000000003;-24,790330654682;0,0283000000000015;0,0949999999999989;0,726739999999992
"53";0,0507487602014917;-0,0472306716651007;0,467289719626156;99,9378789409663;97,9918340138322;102;147,279628945102;105,47379;3,12332690265013;0,728108188890492;100,719893850411;0,324596207731586;12,7839141560984;3,11997493561152;100,7095;100,3765;99,7418;0,0503638910718557;0,0475632515428499;3,96594365233103;5,92372424687885;"5";"2";"1";"2";"2";"1";-0,0328429656617999;-1,49987501041579;0;23,61936741822;-0,0456999999999965;0,00499999999999545;0,436610000000002
"54";0,0510658016682113;0,00444593208477764;0,279589934762363;99,9290771694775;99,8916756936922;102,2;106,286042879055;104,60303;2,92001883185509;0,735575243045855;99,9082174331008;0,289546385293727;11,8005220947908;2,91998245492806;100,6258;100,2862;99,58344;0,0507487602014917;0,0481134919837294;4,38026055663172;6,00199697281519;"6";"2";"1";"2";"2";"1";-0,00880177148880534;1,89984167986;0,200000000000003;-40,993586066047;-0,0837000000000074;-0,0902999999999992;-0,158360000000002
"55";0,0508344839280091;-0,0799308830327567;0,0931098696461689;99,8754020465891;98,4917923506374;102,2;130,455355712216;110,70175;2,79361318229857;0,738856959987171;99,7795676053534;0,238702469705609;13,0111240811029;2,78998771844964;100,4939;100,132;99,1151;0,0510658016682113;0,0490154696832197;4,41925238964221;6,06480788097064;"7";"3";"1";"1";"1";"1";-0,0536751228883929;-1,39988334305481;0;24,169312833161;-0,131900000000002;-0,154199999999989;-0,468339999999998
"56";0,0477637130801688;-0,0228861320332321;-0,0927643784786617;99,8448283303382;97,1919006749438;102,1;160,353266020005;78,32361;2,632709227609;0,750920002425802;98,8765786602599;0,170028308564793;12,8184316390027;2,62999140291475;100,3105;99,95613;98,6779;0,0508344839280091;0,0496796222915437;4,41976667274955;5,87016551667945;"8";"3";"1";"1";"1";"1";-0,030573716250899;-1,2998916756936;-0,100000000000009;29,897910307789;-0,183399999999992;-0,175870000000003;-0,437200000000004
"57";0,0472019278583177;-0,0488540298099761;-0,186046511627902;99,8164735905818;97,8918423464712;101,9;177,103048727415;135,201;2,4000064593263;0,775189547152607;97,8577657216906;0,113614210155748;13,0039582997175;2,39999398204033;100,2418;99,81927;98,50076;0,0477637130801688;0,0502263317548412;4,54156667092468;5,28771586167561;"9";"3";"1";"1";"1";"1";-0,0283547397564092;0,699941671527398;-0,199999999999989;16,74978270741;-0,0687000000000069;-0,136859999999999;-0,177139999999994
"58";0,0469371783622264;0,172236800769576;0,0931966449207915;99,9264739646286;97,691859011749;101,5;151,71441392306;104,2589;2,42400452152841;0,78904434901473;97,6881635577082;0,094159947109024;13,2044453631938;2,41999578742823;100,2548;99,73457;98,41792;0,0472019278583177;0,0508644787245056;4,24792666964728;4,97650110317293;"10";"4";"1";"1";"1";"2";0,110000374046805;-0,199983334722191;-0,400000000000006;-25,388634804355;0,0130000000000052;-0,084699999999998;-0,0828400000000045
"59";0,046527506368632;0,084630893960258;0,186915887850473;99,9923866568276;97,7918506791101;101,2;148,871284112717;159,69911;2,29040316506989;0,80136800083205;97,8123195926055;0,0889919629763168;13,7019062266167;2,28999705119976;100,2779;99,71746;98,32284;0,0469371783622264;0,0518200644981815;4,09532866875309;4,86792077222105;"11";"4";"1";"1";"1";"2";0,0659126921990065;0,0999916673610954;-0,299999999999997;-2,84312981034299;0,0230999999999995;-0,0171100000000024;-0,0950799999999958
"60";0,0457826747720365;-0,123658044611723;0;99,8790507296107;98,7917673527206;100,4;168,215773088565;120,30161;1,98980221554892;0,812196087538957;98,2959952450521;0,0865643740834217;12,064246608967;1,98999793583983;100,2954;99,77827;98,38948;0,046527506368632;0,052771256507094;4,11416006812717;4,55316454055473;"12";"4";"1";"1";"1";"2";-0,113335927216909;0,9999166736105;-0,799999999999997;19,344488975848;0,0174999999999983;0,0608100000000036;0,0666400000000067
